id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF29,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F11,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit,Provincial_Class,Federal_Class,Regime,Vegetation_Type,Vegetation_Cover,Woody_Canopy_Cover,Moss_Cover,Phragmites,Soil_Type,Surface_Water_Present,Saturation_Depth,Living_Moss_Depth,Organic_Depth,Hydrogeomorphic_Class,F65
468,1,5,6,2,3,1,4,2,1,3,4,6,6,2,2,0.0356,0,4,4,2,2,3,3,6,2180,0,6,0,0.333333333,0,0,4,2,3,0,0,3,0,1,4,0,3,224,1,1,0,0,0,1,2,4,0,1,1,1,2,3,3,1,2,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,3,3,2,4,1,2,5,6,4,1,1,4,2,7,0,1,309,0,0.666666667,0.666666667,0,0.111111111,0,1,1,1,1,0,0,2,0,0,2,1,2,0,3,1,2,2,0,2,0,2,5,80.7,4,0
472,4,5,7,1,2,1,4,3,3,3,4,2,2,1,1,0.166,0,4,4,1,2,3,3,6,2111,2,6,0,0.333333333,0.666666667,0,4,2,0,0,0,3,0,0,4,2,1,224,1,2,1,1,1,1,1,5,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,2,5,0,0,5,6,4,2,1,6,1,7,0,0,349,0,1,0,0,0.111111111,0,1,2,0,0,0,0,2,0,2,0,1,5,0,3,2,0,4,0,2,1,2,7.7,60.6,4,0
473,1,5,7,2,2,1,4,4,3,5,7,5,5,1,3,0.308,0,4,4,2,1,3,1,4,2079,2,0,0,0.333333333,0.666666667,0,4,2,0,2,0,4,0,2,3,1,2,224,3,1,0,0,0,1,1,4,3,2,1,1,1,3,3,2,3,4,5,1,2,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,3,3,2,5,0,0,5,6,4,1,0,6,1,7,0,0,115.6666667,0,1,0.666666667,0,0.111111111,0,0,0,2,2,0,1,1,2,0,1,1,5,2,2,1,2,2,0,2,2,2,8.3,74,4,0
477,3,5,7,4,2,1,4,2,3,5,5,5,5,2,4,0.44,0,4,4,1,2,3,3,6,1943,0,6,0,0.666666667,1,0,2,2,0,0,0,2,0,1,4,3,2,192,4,3,2,1,1,1,1,5,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,2,4,2,2,5,6,4,2,1,6,1,7,0,0,120.3333333,0,0.666666667,0,0,0.111111111,0,1,1,0,0,0,0,2,0,2,0,1,2,0,3,2,0,4,0,2,1,2,5.7,92,4,0
478,1,5,7,2,2,1,4,2,3,5,7,4,5,2,1,0.2115,0,4,4,1,3,3,2,1,1888,2,6,0,0,1,0,4,2,0,1,0,3,0,2,4,1,1,192,1,1,0,0,0,1,1,5,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,2,5,0,0,5,6,4,1,0,6,1,4,0,1,132,0,0.333333333,0,0.111111111,0.111111111,0,1,2,0,0,1,0,2,0,2,0,1,5,0,3,2,0,4,0,2,1,2,7.3,61.4,4,0
479,1,5,6,1,3,1,4,4,3,5,7,4,5,1,2,0.127,0,4,4,3,1,3,3,6,2232,0,6,0,0.333333333,0,0,4,2,0,1,0,4,0,0,3,0,2,224,1,1,0,0,0,1,2,4,1,1,1,1,2,3,3,1,3,4,5,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,3,2,5,0,0,5,6,4,1,1,1,1,7,0,1,319.3333333,0,0.333333333,0,0,0.111111111,0,1,0,1,1,0,0,1,0,0,0,1,5,0,2,1,3,2,0,2,2,2,5.7,54.6,4,0
480,1,5,6,1,3,1,4,4,3,5,6,4,5,1,2,0.106,0,4,4,3,1,3,3,6,2232,0,6,0,0.333333333,0,0,4,2,3,0,0,3,2,0,3,1,2,224,1,1,0,0,0,1,3,3,1,1,1,1,3,3,3,1,4,2,4,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,3,2,5,0,0,5,6,4,1,1,1,1,7,0,1,319.3333333,0,1,0,0,0.111111111,0,1,0,1,1,0,0,1,0,0,0,1,2,2,3,0,0,3,0,2,3,2,2.3,60,4,0
481,1,2,6,2,0,3,4,4,3,5,1,5,6,2,2,0.49,0,4,4,2,1,3,3,6,2217,2,6,0,0.333333333,0,0,3,1,3,2,0,2,0,3,4,0,2,232,3,1,0,0,0,1,1,4,2,2,1,1,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,4,1,4,1,1,6,1,7,0,0,316.6666667,0,0.666666667,0,0,0.111111111,0,2,0,0,0,1,0,2,0,2,0,4,7,0,3,1,3,2,0,2,1,2,6.666666667,250,5,0
482,4,5,5,7,3,2,2,3,3,5,4,4,4,1,1,0.865,0,4,4,2,3,3,3,6,2099,0,6,0,0.666666667,0.333333333,0,3,1,3,4,0,2,0,2,3,1,2,225,2,1,0,0,0,1,1,4,1,1,1,1,1,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,5,0,0,5,6,4,1,1,6,1,7,0,1,126.6666667,0,1,0,0,0.111111111,0,2,2,0,0,2,0,2,0,2,0,4,7,0,2,1,1,2,0,2,0,2,7.7,250,5,0
485,4,5,7,4,1,1,4,3,3,5,6,5,4,1,1,0.29,0,4,4,2,3,3,0,6,1987,2,6,0,0.666666667,0.666666667,0,1,1,0,1,0,4,0,3,3,1,2,160,1,1,0,0,0,1,1,5,1,1,1,1,1,3,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,4,2,2,5,6,4,1,0,6,1,7,0,0,117,0,0.666666667,0,0,0.25,0,2,2,0,0,2,0,2,0,2,0,4,7,0,2,2,0,4,0,2,0,2,5.3,88,4,0
497,4,5,7,1,3,2,4,2,2,5,3,4,5,2,2,0.5,0,4,4,2,2,3,2,2,2221,0,0,0,0.666666667,0,0,4,2,3,2,2,0,4,0,2,1,1,112,3,2,1,2,1,1,5,4,1,1,2,1,2,3,4,3,4,2,5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,3,3,2,4,2,2,5,6,4,1,0,6,1,7,0,0,79,0.333333333,0.666666667,0.5,0,0,0.222222222,0,1,2,2,0,0,1,0,0,1,0,0,2,0,1,3,2,0,0,3,2,6.3,25.4,4,0
4,4,4,7,1,3,0,5,5,3,2,4,5,6,5,4,0.66,1,4,4,2,1,3,3,5,1357,0,6,0,0.666666667,0.333333333,0,2,3,4,0,0,1,1,1,3,3,1,232,3,3,2,1,2,1,2,2,3,2,2,1,1,2,4,4,2,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,3,2,5,0,0,5,1,4,1,1,6,1,7,0,2,29,0,0,0,0,0,0,0,0,2,1,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1.3,28,0,6.19
500,3,4,6,4,3,2,3,3,2,4,6,4,3,5,4,0.412,0,4,4,1,3,2,1,4,2062,0,6,0,0.333333333,0.666666667,0,4,3,0,0,0,0,5,0,0,3,0,64,3,4,1,2,1,1,5,1,1,0,4,2,3,3,2,3,3,4,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,3,2,4,1,4,2,6,4,3,0,6,1,7,0,2,152.6666667,0.666666667,1,0.5,0,0.138888889,0.222222222,0,2,2,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,1,2,2,0,9.7,4,0
501,2,4,4,6,2,1,4,1,3,5,6,4,6,2,2,0.08,0,4,4,1,3,1,2,4,2062,2,6,0,0.333333333,0.666666667,0,4,3,0,0,1,0,4,0,2,1,1,80,3,1,0,0,0,1,5,1,1,1,3,1,1,2,1,3,2,4,5,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,3,3,2,4,1,2,5,1,4,1,1,5,2,7,0,0,206.6666667,0.666666667,1,0.333333333,0,0.138888889,0,0,2,2,2,0,1,1,2,0,2,0,0,1,0,1,0,1,0,1,0,2,0,9,9,0
505,4,5,7,1,1,1,4,4,3,4,4,4,3,4,1,0.005,0,4,4,1,1,3,3,4,2109,2,6,0,0.666666667,0.666666667,0,4,3,4,0,1,0,4,0,2,3,1,80,3,3,1,2,1,1,5,2,2,2,4,1,2,3,2,3,4,2,5,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,0,1,3,2,5,0,0,4,6,4,1,0,6,1,7,0,2,345.3333333,0.666666667,1,0,0,0.138888889,0.222222222,0,2,2,2,0,1,1,2,1,1,0,0,2,0,0,0,0,0,1,3,2,1.7,13,4,0
507,3,4,7,2,3,1,4,1,3,4,1,4,4,5,1,0.279,0,4,4,1,2,2,2,4,1947,2,6,0,0,0.666666667,0,4,3,0,0,2,0,5,0,0,0,0,80,3,1,0,0,0,1,5,1,1,2,4,2,1,3,2,3,3,3,5,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,3,3,2,4,2,3,3,6,4,1,0,6,1,7,0,0,66.33333333,0,0.333333333,0,0,0.138888889,0,0,2,1,2,0,1,1,2,1,2,0,0,2,0,0,3,1,0,1,2,2,0,0,9,0
508,1,1,3,7,1,1,4,1,1,3,4,6,4,1,4,0.36,0,4,4,2,2,3,2,6,2228,2,6,0,0.666666667,0,0,3,2,0,5,1,0,0,0,0,2,2,184,3,1,0,0,0,1,1,5,1,1,1,1,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,3,1,4,1,2,5,1,4,1,1,6,1,7,0,0,78.33333333,0,0.333333333,0,0,0,0.222222222,2,1,1,2,1,0,2,0,0,2,3,1,0,2,1,1,4,0,2,0,2,4.566666667,71,4,5.49
509,3,4,0,7,2,3,4,4,3,5,4,6,4,1,4,0.25,0,4,4,2,1,3,3,6,2038,2,6,0,0.333333333,0.666666667,0,3,3,0,0,0,0,1,0,5,2,1,64,3,2,1,1,1,1,5,4,1,1,1,1,1,2,2,2,1,5,5,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,3,2,2,0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,1,65,0.333333333,0.666666667,0,0,0.138888889,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,2,0,1,0.666666667,2,0,0,4,5.43
510,4,4,4,7,2,3,4,2,2,5,3,6,4,1,3,0.37,0,4,4,3,2,2,1,4,2122,2,6,0,0.666666667,0.666666667,0,3,3,4,2,1,1,5,0,2,2,1,88,3,3,2,2,1,0,1,1,2,2,2,1,2,2,2,2,2,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,1,3,1,5,0,0,5,1,4,1,1,6,1,7,0,2,345.3333333,0.666666667,1,0.5,0,0,0.222222222,0,1,2,2,1,1,1,2,0,1,0,1,1,0,0,2,1,0,1,0,2,0.566666667,22.3,9,6.67
511,1,4,6,7,2,1,3,4,3,4,3,6,6,4,2,0.26,0,4,4,1,1,1,2,3,1767,2,6,0,0,1,0,3,3,0,4,0,2,2,1,2,2,2,248,3,2,2,1,2,1,1,3,3,2,4,1,1,1,1,1,2,5,5,2,1,1,1,0,0,5,0,0,0,0,0,0,1,0,1,2,4,0,3,3,2,5,0,0,5,1,4,1,1,6,1,7,0,1,127,0,0.333333333,0,0.111111111,0.111111111,0,0,1,2,2,0,1,1,2,0,2,3,0,0,2,1,1,3,0,1,0,2,5.333333333,0,1,0
512,1,5,6,4,1,0,4,5,3,5,7,4,6,2,2,0.3,0,4,4,1,1,3,2,4,2026,2,6,0,0.333333333,0.666666667,0,2,3,0,2,2,1,3,0,3,1,2,125,4,2,2,1,2,1,4,3,3,2,4,1,1,1,2,2,2,5,5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,1,120.3333333,0,1,0,0,0.25,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,2,0,27,4,0
513,3,4,7,2,3,1,5,4,3,5,4,3,3,5,2,0.6162,0,4,4,2,2,3,3,6,2029,2,6,0,0.666666667,0.666666667,0,4,1,0,1,0,3,1,1,3,2,2,224,1,2,3,1,1,1,1,5,1,1,1,1,1,3,3,1,2,4,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,2,5,0,0,4,1,4,1,1,6,1,7,0,0,120.3333333,0,1,0,0,0.333333333,0,1,1,0,0,2,0,2,0,2,0,4,7,0,2,0,1,4,0,2,0,2,6,61,5,0
514,1,5,6,2,1,0,5,2,2,5,7,5,1,1,2,0.005,0,4,4,1,2,3,2,6,2169,1,6,0,0.666666667,0.666666667,0,2,4,0,0,0,0,0,0,0,6,0,0,3,5,1,4,1,5,1,1,1,1,1,1,1,3,3,4,4,1,5,3,2,2,2,1,3,4,5,2,0,0,0,1,0,0,1,2,3,0,3,3,2,5,0,0,5,1,4,2,1,6,1,5,0,0,115.3333333,0.666666667,1,0,0,0,0.666666667,0,0,2,2,1,0,1,0,1,1,2,3,2,1,2,0,1,1,2,3,2,0,48,9,0
515,1,5,6,4,1,3,4,2,2,5,7,5,6,3,1,0.01,0,4,4,1,2,3,2,4,1987,2,6,0,0.333333333,0.666666667,0,3,3,0,0,3,0,3,0,1,2,3,80,3,4,2,1,1,1,4,1,1,2,3,1,1,3,1,4,2,5,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,3,3,2,5,0,0,4,1,4,1,1,6,1,7,0,1,66.33333333,0,0.333333333,0,0,0.416666667,0,1,2,2,2,0,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,2,0,7,9,0
516,4,5,5,2,3,2,4,2,3,6,1,6,6,1,4,0.0129,0,4,4,2,1,3,3,6,2080,2,6,0,0.666666667,0.666666667,0,3,3,0,0,4,0,2,0,2,1,3,84,3,1,0,0,0,1,1,1,2,1,4,1,1,3,5,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,1,5,0,0,5,1,4,1,1,5,1,3,0,2,203,0.666666667,1,0,0,0.138888889,0.222222222,2,0,0,0,1,0,2,0,2,0,3,0,1,2,1,1,1,0,1,0,2,0,9,9,0
517,1,5,7,1,2,1,4,5,3,4,7,6,6,1,2,0.16,0,4,4,2,1,3,2,6,1968,0,6,0,0.666666667,1,0,2,3,0,4,0,2,0,0,3,1,1,224,1,1,0,0,0,1,1,4,1,1,2,1,2,3,3,2,3,4,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,3,3,2,5,0,0,5,1,4,1,1,6,1,7,0,1,120.3333333,0,1,0.333333333,0,0.111111111,0,1,0,1,1,0,0,2,0,0,0,3,1,2,2,1,1,2,0,2,2,2,7.3,46.4,4,0
518,4,5,7,2,3,1,5,4,3,5,3,4,6,4,3,0.52,0,4,4,1,1,3,1,5,1846,2,6,0,0.666666667,1,0,2,2,4,1,0,2,0,0,4,3,3,192,4,3,2,2,1,1,3,4,2,1,2,1,1,3,3,2,3,4,2,1,3,3,3,1,5,4,5,3,1,0,0,3,1,0,1,2,2,0,3,3,2,5,0,0,4,6,4,1,1,6,1,7,0,0,120.3333333,0,0.333333333,0,0.111111111,0.111111111,0,0,0,2,2,0,1,2,2,0,1,1,2,2,3,1,0,2,0,2,2,2,4.7,134.3,4,0
519,2,5,7,2,3,1,4,4,3,5,7,3,6,3,4,0.038,0,4,4,2,2,2,3,5,1670,0,6,0,0.666666667,1,0,2,4,0,0,0,0,0,0,4,4,1,64,4,4,1,3,1,1,1,1,1,1,1,1,1,3,3,3,4,2,4,2,1,3,4,1,4,3,5,1,1,0,0,3,1,0,1,1,2,0,3,3,2,5,0,0,4,6,4,3,0,6,1,7,0,0,150.3333333,0,0.333333333,0.666666667,0.111111111,0,0,0,1,2,1,1,1,1,2,1,1,2,3,2,3,0,0,1,0,2,3,2,0,96.7,4,0
520,4,5,7,1,0,0,4,4,3,5,3,6,6,3,4,0.72,0,4,4,2,1,3,3,4,1329,2,6,0,1,1,0,1,3,1,1,0,1,0,1,0,0,2,170,4,1,0,0,0,1,1,4,3,2,3,2,1,2,3,2,2,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,5,1,4,1,0,6,1,7,0,1,104,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,3,1,0,2,2,1,2,0,2,0,2,2,46.3,5,6.57
521,4,5,7,1,0,0,4,4,3,5,3,6,6,1,4,0.72,0,4,4,2,1,3,3,4,1329,0,6,0,1,1,0,1,1,3,2,0,2,0,2,3,1,1,160,1,1,0,0,0,1,1,5,1,2,1,1,1,2,3,2,1,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,1,81.33333333,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,4,7,0,2,0,3,4,0,2,1,2,7.7,171.3,5,0
522,4,4,6,6,0,0,3,3,3,6,6,6,6,4,4,0.41,0,4,4,3,1,2,3,4,1342,0,6,0,1,1,0,4,3,1,5,0,1,0,1,1,0,1,168,3,1,0,0,0,1,1,5,3,2,1,2,1,2,4,1,1,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,0,75,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,3,0,0,2,2,1,4,0,0,0,2,6.3,26.4,3,4.01
523,4,4,6,6,0,0,3,3,3,6,6,6,6,4,4,0.41,0,4,4,3,1,2,3,4,1342,0,6,0,1,1,0,4,1,3,3,0,3,0,3,2,1,3,160,1,1,0,0,0,1,1,5,1,1,1,1,1,1,3,1,1,5,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,1,86.33333333,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,4,7,0,2,0,2,4,0,2,1,2,6.3,90.7,5,0
524,3,5,7,1,3,0,4,5,3,5,7,4,6,5,4,0.07,0,4,4,2,1,3,1,4,1426,0,6,0,1,1,0,1,4,0,1,0,0,1,0,3,3,1,40,4,3,1,2,1,1,1,2,2,2,4,1,2,2,3,4,3,1,2,3,2,2,4,1,4,5,5,2,1,0,1,3,1,0,1,1,3,0,1,3,1,5,0,0,5,1,4,1,1,6,1,7,0,1,80,0,0,0,0,0,0,1,0,2,1,1,1,1,2,1,1,2,3,2,1,0,0,0,0,2,2,2,0,144,10,6.43
525,3,6,7,1,3,0,4,5,3,5,6,4,6,5,4,0.76,0,4,4,3,1,3,3,4,1363,0,6,0,1,1,0,1,1,3,0,0,1,0,3,3,2,2,160,4,2,1,1,1,1,1,5,1,1,1,1,1,1,3,2,2,5,2,1,5,2,5,1,5,5,5,3,1,0,0,2,0,0,5,0,0,1,3,3,1,5,0,0,5,1,4,1,0,6,1,7,0,1,65,0,0,0,0.111111111,0,0,2,0,0,0,2,0,2,0,2,0,4,6,0,3,0,0,4,0,2,0,2,7,257,5,3.66
526,4,5,7,1,0,0,4,3,2,6,3,2,3,5,4,0.24,0,4,4,1,1,3,3,2,1907,2,6,0,0.333333333,1,0,3,3,0,1,1,0,4,0,2,1,1,124,3,1,0,0,0,1,5,2,1,2,2,1,1,2,2,4,3,1,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,3,2,5,0,0,5,1,4,1,0,6,1,7,0,0,90,0,0,0,0,0.25,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,3,0,0,1,2,2,0,2.3,10,6.39
527,4,5,7,1,3,0,4,4,3,6,3,5,3,3,4,0.24,0,4,4,3,1,3,3,4,1907,0,6,0,0.333333333,1,0,3,2,1,2,0,3,0,2,2,3,1,160,1,3,2,1,1,1,1,5,2,2,1,1,1,1,3,3,2,3,5,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,5,2,4,1,1,6,1,7,0,1,61,0,0,0,0,0.25,0,2,0,0,0,2,0,2,0,2,0,1,2,0,2,0,3,4,0,2,0,2,10.7,46,5,4.1
528,1,5,7,1,0,0,4,5,3,5,7,4,6,5,4,0.56,0,4,4,2,1,3,2,4,1479,2,6,0,1,1,0,2,3,0,5,2,2,2,1,1,0,2,62,4,1,0,0,0,1,2,4,3,2,2,2,1,3,3,2,2,5,5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,3,2,1,5,0,0,5,1,4,1,0,6,1,7,0,1,190,0,0,0,0.111111111,0,0,1,0,2,1,0,0,1,0,0,0,3,1,0,2,1,1,2,0,2,0,2,0.7,73.3,4,6.51
529,3,5,7,1,3,0,4,5,3,5,7,4,6,5,4,0.08,0,4,4,2,1,3,2,4,1523,0,6,0,1,1,0,2,2,0,1,0,0,0,0,3,4,1,40,4,4,1,2,1,1,2,3,2,2,1,2,1,1,3,3,4,2,3,2,2,2,5,1,4,3,3,2,1,0,1,2,0,0,1,1,5,0,1,2,1,5,0,0,5,1,4,1,0,5,1,4,0,1,98,0,0,0,0.111111111,0,0,0,0,2,2,1,0,1,0,1,0,1,5,1,1,0,0,3,0,2,4,2,0,47,2,5.89
530,4,5,7,1,3,0,4,5,3,5,3,0,3,5,4,0.62,0,4,4,1,1,3,3,4,1523,0,6,0,1,1,0,2,3,4,1,0,1,1,0,4,2,3,192,1,2,2,1,1,1,3,1,2,1,2,2,1,2,4,4,3,1,3,2,2,2,2,1,3,3,5,2,1,0,0,2,1,0,1,1,4,0,1,3,1,5,0,0,5,1,4,1,1,6,1,7,0,1,121,0,1,0,0.111111111,0,0,0,0,2,1,1,1,1,2,2,1,0,0,2,3,1,0,0,0,0,2,2,0,24,2,0
531,5,5,7,2,3,0,4,2,2,5,4,2,5,4,4,0.53,0,4,4,2,1,3,3,5,1909,2,6,0,0.333333333,1,0,4,4,3,0,0,1,1,1,1,5,1,64,4,4,2,2,1,1,2,1,2,1,1,1,1,2,5,2,4,1,4,2,2,2,3,1,3,4,5,2,1,0,0,2,1,0,1,2,3,0,2,3,1,5,0,0,5,1,4,1,0,6,1,7,0,0,48,0,0,0,0,0.138888889,0,0,0,2,2,1,1,0,2,1,1,2,4,2,1,0,0,0,0,1,4,2,5.7,7,10,4.24
532,1,5,7,1,0,0,3,4,3,6,7,6,3,4,4,0.6,0,4,4,3,1,3,3,4,2195,0,6,0,0.333333333,0.666666667,0,4,3,1,4,1,2,2,1,2,0,2,168,4,1,0,0,0,1,1,4,3,2,1,1,1,1,3,2,1,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,1,5,0,0,5,1,4,1,0,6,1,0,0,0,79,0.333333333,0.666666667,0,0,0,0.222222222,2,0,0,0,2,0,2,0,2,0,3,1,2,1,0,0,0,0,1,4,2,5.7,42.3,10,0
533,1,5,7,1,0,0,3,4,3,6,7,6,3,4,4,0.6,0,4,4,3,1,3,3,4,2195,0,6,0,0.333333333,0.666666667,0,4,1,3,1,0,2,0,2,2,2,2,160,3,2,2,1,1,1,1,5,1,1,1,1,1,1,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,0,79,0.333333333,0.666666667,0,0,0,0.222222222,2,0,0,0,1,0,2,0,2,0,4,7,0,3,0,0,4,0,2,1,2,10,34,5,0
535,1,5,7,1,0,0,3,5,3,5,7,6,4,5,4,0.39,0,4,4,3,1,2,3,4,2009,0,6,0,1,0.666666667,0,1,1,0,0,0,3,0,1,4,0,3,128,1,1,0,0,0,1,1,3,3,2,3,1,1,1,3,2,2,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,5,1,4,1,1,6,1,7,0,0,80,0,1,0,0,0.111111111,0,2,0,0,0,2,0,2,0,2,0,4,7,0,3,0,0,3,0,2,0,2,0,198,5,3.45
536,3,5,7,1,3,0,4,5,3,5,3,5,4,4,4,0.35,0,4,4,2,1,3,1,4,2166,0,6,0,0.333333333,0.666666667,0,4,3,0,0,1,1,2,1,4,2,1,80,3,2,3,1,2,1,3,2,1,2,2,2,1,2,2,4,2,2,3,2,2,2,3,1,4,4,5,2,1,0,0,2,1,0,2,1,5,0,1,3,1,5,0,0,5,1,4,1,0,6,1,7,0,1,57,1,0.666666667,0,0,0,0.222222222,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,2,0,17.3,2,6.46
537,1,6,7,1,0,0,4,1,1,5,7,5,2,2,4,0.31,0,4,4,3,1,2,3,4,2241,0,6,0,0.333333333,0,0,4,1,3,1,0,2,0,3,4,1,3,224,3,1,0,0,0,1,1,4,1,1,1,1,1,1,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,5,0,0,4,1,4,1,1,4,1,7,0,0,319.3333333,0,0.333333333,0,0,0.111111111,0,2,0,0,0,2,0,2,0,2,2,4,7,0,3,1,0,4,0,2,1,2,7.3,205.7,5,0
538,3,6,7,1,0,0,4,2,1,5,4,4,2,3,4,0.15,0,4,4,3,1,3,3,4,2241,0,6,0,1,0,0,4,1,3,2,0,2,1,2,4,1,3,160,1,1,0,0,0,1,1,5,1,1,1,1,1,1,4,2,2,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,4,2,1,5,1,4,1,1,4,1,7,0,0,78.33333333,0,0,0,0,0,0.222222222,2,0,0,0,2,0,2,0,2,2,4,7,0,3,0,3,4,0,0,0,2,5.7,16.3,3,3.53
539,3,5,7,1,0,0,4,1,3,6,5,6,3,4,4,0.12,0,4,4,2,1,3,3,4,2341,2,6,0,1,0.333333333,0,3,3,0,0,3,0,3,0,3,0,2,80,4,1,0,0,0,1,3,4,3,2,1,1,1,2,5,4,1,2,5,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,5,0,0,5,1,4,1,0,6,1,7,0,0,85,0,0,0,0,0,0.222222222,2,0,0,0,2,0,2,0,2,0,3,0,1,4,0,2,2,0,1,0,2,0.7,7,4,5.13
540,3,5,7,1,0,0,4,1,3,6,5,6,3,5,4,0.18,0,4,4,0,1,3,3,4,2341,0,6,0,1,0,0,0,3,0,4,2,1,1,1,2,0,3,232,4,1,0,0,0,1,2,4,1,2,1,1,1,2,4,2,2,4,5,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,3,1,5,0,0,5,1,4,2,1,5,1,7,0,0,88,0,0,0,0,0,0.222222222,2,0,0,0,2,0,2,0,2,0,3,0,0,2,0,1,2,0,0,0,2,2.3,29.4,4,4.01
